2024-04-09 19:22:52,915 INFO    MainThread:92235 [wandb_run.py:_config_callback():1347] config_cb ('_wandb', 'visualize', 'train_performance') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'Train Accuracy and Loss', 'xname': 'Epoch'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'train_performance_table'}], 'fields': []}]}]}}} None
2024-04-09 19:22:53,714 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:22:53,715 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:22:55,413 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:22:59,517 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:22:59,517 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:22:59,530 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:23:10,543 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:23:10,543 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:23:10,555 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:23:13,263 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:23:13,263 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:23:13,298 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:23:13,316 INFO    MainThread:92235 [wandb_run.py:_config_callback():1347] config_cb ('_wandb', 'visualize', 'conf_mat') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/confusion_matrix/v1', 'fieldSettings': {'Actual': 'Actual', 'Predicted': 'Predicted', 'nPredictions': 'nPredictions'}, 'stringSettings': {'title': ''}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'conf_mat_table'}], 'fields': []}]}]}}} None
2024-04-09 19:23:14,010 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:23:14,010 INFO    MainThread:92235 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 19:23:14,021 INFO    MainThread:92235 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 19:23:14,023 INFO    MainThread:92235 [wandb_run.py:_finish():2064] finishing run russellsb/x-ray-chest-disease-classification/lc1dlmm0
2024-04-09 19:23:14,025 ERROR   MainThread:92235 [jupyter.py:save_history():437] Run pip install nbformat to save notebook history
2024-04-09 19:23:14,025 INFO    MainThread:92235 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 19:23:14,026 INFO    MainThread:92235 [wandb_init.py:_jupyter_teardown():449] cleaning up jupyter logic
2024-04-09 19:23:14,026 INFO    MainThread:92235 [wandb_run.py:_atexit_cleanup():2304] got exitcode: 0
2024-04-09 19:23:14,027 INFO    MainThread:92235 [wandb_run.py:_restore():2287] restore
2024-04-09 19:23:14,028 INFO    MainThread:92235 [wandb_run.py:_restore():2293] restore done
2024-04-09 19:23:20,089 INFO    MainThread:92235 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-09 19:23:20,090 INFO    MainThread:92235 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-09 19:23:20,105 INFO    MainThread:92235 [wandb_run.py:_footer_sync_info():3895] logging synced files
